1 210609_425146 -92.7467565992
2 210609_460336 -92.6952378271
3 210609_488750 -92.6883345783
4 210609_531961 -92.6936776379
5 210609_558272 -92.6969387074
6 210609_585810 -92.7199514958
7 210609_628647 -92.6750782152
8 210609_654480 -92.6864626155
9 210609_697126 -92.6584932632
10 210609_723130 -92.7010423419
11 210609_766075 -92.6469915925
12 210609_792767 -92.7452673537
13 210609_820513 -92.7441935979
14 210609_862458 -92.6624316415
15 210609_889942 -92.6941087212
16 210609_933207 -92.7341768543
17 210609_959732 -92.7243449972
18 210609_987834 -92.6838621681
19 210610_030103 -92.7123315657
20 210610_056148 -92.7212174543
21 210610_098821 -92.7294254232
22 210610_124721 -92.7110057044
23 210610_165349 -92.7190630813
24 210610_191174 -92.7238987487
25 210610_232530 -92.6757901519
26 210610_258491 -92.6771444074
27 210610_285596 -92.705052842
28 210610_330957 -92.7179353661
29 210610_358966 -92.730753264
30 210610_386691 -92.6735207922
31 210610_429171 -92.6937629045
32 210610_455082 -92.7108409516
33 210610_497916 -92.6143632128
34 210610_524108 -92.6867528974
35 210610_566056 -92.7316501853
36 210610_592280 -92.69258709
37 210610_620782 -92.7377264746
38 210610_664110 -92.6999532388
39 210610_690997 -92.7060397113
40 210610_718953 -92.7191176582
41 210610_761725 -92.7313961409
42 210610_789657 -92.6892504467
43 210610_834591 -92.7052005391
44 210610_863031 -92.6756993689
45 210610_892894 -92.7041452972
46 210610_922433 -92.6654145559
47 210610_967191 -92.7057680439
48 210610_995389 -92.7094398188
49 210611_023877 -92.7281917924
50 210611_066119 -92.7215529447
51 210611_091902 -92.6740954477
52 210611_119256 -92.6723737108
53 210611_162157 -92.6974324051
54 210611_188344 -92.7144971168
55 210611_231063 -92.7470113865
56 210611_258526 -92.6275308534
57 210611_287492 -92.7028024033
58 210611_323858 -92.7020400207
59 210611_368497 -92.671239118
60 210611_397442 -92.6462070785
61 210611_427639 -92.6681179426
62 210611_456773 -92.7138201746
63 210611_501192 -92.693948494
64 210611_529340 -92.7329510669
65 210611_559000 -92.6684753842
66 210611_589394 -92.7673593479
67 210611_634373 -92.6825309913
68 210611_662210 -92.683044982
69 210611_689895 -92.7089304026
70 210611_732825 -92.6958079161
71 210611_760676 -92.7203463006
72 210611_789542 -92.6601753944
73 210611_832940 -92.6995891514
74 210611_860338 -92.723993735
75 210611_887780 -92.6777962177
76 210611_930291 -92.7336757063
77 210611_956966 -92.7447820418
78 210612_001344 -92.6453565118
79 210612_029721 -92.6926219322
80 210612_058765 -92.6803786388
81 210612_087568 -92.7337516339
82 210612_132718 -92.7465886069
83 210612_162300 -92.730475685
84 210612_191813 -92.6794788999
85 210612_219416 -92.6823929022
86 210612_262261 -92.7014781375
87 210612_289644 -92.7414428388
88 210612_333152 -92.6595037093
89 210612_361261 -92.7308874111
90 210612_391466 -92.7029810046
91 210612_419570 -92.7262611446
92 210612_463013 -92.6789931979
93 210612_488805 -92.6770260764
94 210612_531059 -92.7075545285
95 210612_559028 -92.6671126842
96 210612_586413 -92.7386352207
97 210612_629724 -92.7304319409
98 210612_655757 -92.6744331843
99 210612_697534 -92.7246456003
100 210612_723401 -92.7030722096
101 210612_766347 -92.668522228
102 210612_793497 -92.7053777519
103 210612_821928 -92.7132252515
104 210612_864302 -92.6969637393
105 210612_891295 -92.7063583764
106 210612_919550 -92.7733687519
107 210612_964867 -92.7628776856
108 210612_996949 -92.6992526582
109 210613_024674 -92.7055853244
110 210613_052966 -92.6422110391
111 210613_096774 -92.6658756855
112 210613_123607 -92.707128544
113 210613_151264 -92.6990781382
114 210613_194107 -92.7049314335
115 210613_220553 -92.7389508352
116 210613_262818 -92.6958653034
117 210613_289600 -92.6874834263
118 210613_332991 -92.7435609604
119 210613_359097 -92.691647749
120 210613_387118 -92.7217164326
121 210613_429747 -92.6803242098
122 210613_456019 -92.7292600651
123 210613_498927 -92.7247728698
124 210613_524699 -92.730054397
125 210613_551998 -92.7075243256
126 210613_595202 -92.7146880051
127 210613_620863 -92.7089019655
128 210613_663247 -92.7108875815
129 210613_689018 -92.6947891416
130 210613_731730 -92.675036299
131 210613_757902 -92.7527902402
132 210613_800630 -92.7016973438
133 210613_827986 -92.7409596679
134 210613_857045 -92.6963297912
135 210613_886107 -92.7389430133
136 210613_929182 -92.7267274072
137 210613_955073 -92.7252315338
138 210613_999224 -92.705042863
139 210614_027103 -92.6692903635
140 210614_056223 -92.6330259877
141 210614_099576 -92.7599444988
142 210614_127736 -92.7952577238
143 210614_156730 -92.7469163389
144 210614_201152 -92.7201917536
145 210614_229838 -92.7213830473
146 210614_260059 -92.6979146324
147 210614_288859 -92.7836742688
148 210614_333574 -92.7322155121
149 210614_361690 -92.7578214096
150 210614_389793 -92.7426688944
151 210614_432387 -92.7070962991
152 210614_465990 -92.6975433769
153 210614_495688 -92.7392751795
154 210614_524221 -92.7614752643
155 210614_553480 -92.7471896513
156 210614_598402 -92.7713372016
157 210614_626136 -92.7639280785
158 210614_655698 -92.7732582776
159 210614_699916 -92.7262356372
160 210614_727681 -92.7051758199
161 210614_756988 -92.7186201982
162 210614_801207 -92.7568457586
163 210614_829905 -92.7469448465
164 210614_859514 -92.7620122277
165 210614_890756 -92.6827110131
166 210614_920292 -92.727149015
167 210614_966213 -92.7523103103
168 210614_995516 -92.7399019374
169 210615_025369 -92.6892235321
170 210615_055414 -92.7419957819
171 210615_100422 -92.7252127032
172 210615_128936 -92.7397741373
173 210615_158540 -92.7219922196
174 210615_185939 -92.7459109236
175 210615_228942 -92.7614420621
176 210615_255537 -92.7714779843
177 210615_298316 -92.7440858776
178 210615_324578 -92.7125761521
179 210615_352268 -92.7594812567
180 210615_395115 -92.7065205709
181 210615_421842 -92.7514549178
182 210615_464552 -92.7500157561
183 210615_490545 -92.6892830995
184 210615_520858 -92.7187550994
185 210615_566389 -92.7350584189
186 210615_594808 -92.7385742904
187 210615_622498 -92.7248447137
188 210615_664991 -92.7518051944
189 210615_691221 -92.7192296267
190 210615_718880 -92.7736767609
191 210615_762344 -92.7709330354
192 210615_789378 -92.7707192152
193 210615_832097 -92.7135598524
194 210615_858536 -92.7248075628
195 210615_886196 -92.739772241
196 210615_929189 -92.7773879945
197 210615_956127 -92.7325425578
198 210615_998915 -92.7870776268
199 210616_025240 -92.7136020169
200 210616_053513 -92.7695184671
201 210616_096271 -92.796597851
202 210616_123627 -92.7460497252
203 210616_168532 -92.7225533106
204 210616_196633 -92.7438632726
205 210616_225070 -92.7430278636
206 210616_252302 -92.7144743746
207 210616_297753 -92.7375081018
208 210616_323933 -92.7395048065
209 210616_368499 -92.7344481652
210 210616_395314 -92.6888663485
211 210616_422775 -92.7431242767
212 210616_465017 -92.7468906823
213 210616_491292 -92.7302909941
214 210616_520115 -92.7228489416
215 210616_552016 -92.6886963026
216 210616_596809 -92.7462959786
217 210616_624469 -92.731289365
218 210616_666754 -92.7473271364
219 210616_700093 -92.7396741386
220 210616_735757 -92.7218048481
221 210616_765071 -92.7903721548
222 210616_794654 -92.7213686443
223 210616_830304 -92.748511219
224 210616_858324 -92.717615049
225 210616_885307 -92.7692895644
226 210616_928790 -92.7136372782
227 210616_956756 -92.7759170128
228 210616_999757 -92.7747417105
229 210617_026308 -92.792045374
230 210617_054125 -92.7484149605
231 210617_098113 -92.7707763679
232 210617_124755 -92.7286300603
233 210617_152415 -92.7175244541
234 210617_195332 -92.7914804311
235 210617_221413 -92.7575907946
236 210617_264838 -92.7462562757
237 210617_291560 -92.7120494072
238 210617_318949 -92.7739138314
239 210617_362440 -92.7349797987
240 210617_388254 -92.8059860759
241 210617_430971 -92.7598117544
242 210617_456623 -92.7913303672
243 210617_499375 -92.7823260416
244 210617_525288 -92.7473966841
245 210617_552999 -92.7080025875
246 210617_588066 -92.7337429057
247 210617_620017 -92.7334096182
248 210617_662728 -92.8057046332
249 210617_688838 -92.7856521468
250 210617_732863 -92.7799090945
251 210617_766194 -92.7255223645
252 210617_795946 -92.699216941
253 210617_825823 -92.7451565546
254 210617_855889 -92.7243144628
255 210617_900252 -92.7589982846
256 210617_928465 -92.7799318889
257 210617_956041 -92.7614910604
258 210617_998344 -92.7069954155
259 210618_024931 -92.7291348251
260 210618_051825 -92.8012243636
261 210618_095863 -92.7306596572
262 210618_124130 -92.7406565183
263 210618_168232 -92.7389209843
264 210618_197503 -92.6998108111
265 210618_226947 -92.7808449749
266 210618_256765 -92.7584617821
267 210618_301806 -92.7307510985
268 210618_327890 -92.7841551555
269 210618_357035 -92.716848255
270 210618_386384 -92.7696642552
271 210618_431117 -92.7647422282
272 210618_464594 -92.8019522403
273 210618_493187 -92.7506197953
274 210618_520594 -92.7683644012
275 210618_563000 -92.7884171708
276 210618_589185 -92.6941120247
277 210618_631391 -92.751700569
278 210618_657318 -92.7429832731
279 210618_699161 -92.7064569667
280 210618_727322 -92.7335768135
281 210618_756920 -92.7574756698
282 210618_798983 -92.7208563818
283 210618_825394 -92.7244424969
284 210618_853307 -92.7076067862
285 210618_897149 -92.7324354788
286 210618_923303 -92.790336083
287 210618_951645 -92.7704364029
288 210618_993990 -92.7636310575
289 210619_020169 -92.7408559349
290 210619_062164 -92.7337551855
291 210619_088318 -92.7779626624
292 210619_131732 -92.7336718565
293 210619_157396 -92.7340019856
294 210619_200058 -92.740662032
295 210619_225972 -92.7578106916
296 210619_253716 -92.7160072627
297 210619_296014 -92.7352966471
298 210619_323143 -92.7402111897
299 210619_367511 -92.787668537
300 210619_395594 -92.6805032425
301 210619_423425 -92.7548047838
302 210619_466852 -92.7490144739
303 210619_495042 -92.7600766498
304 210619_523789 -92.8015614945
305 210619_557915 -92.7603762997
306 210619_586791 -92.7603416624
307 210619_629359 -92.7439231346
308 210619_655218 -92.7484602937
309 210619_698048 -92.7293733661
310 210619_723942 -92.7855673383
311 210619_753249 -92.7374994346
312 210619_798475 -92.7789009547
313 210619_825665 -92.740892249
314 210619_854934 -92.7324494446
315 210619_900219 -92.7276264622
316 210619_927792 -92.7725434612
317 210619_957362 -92.743715681
318 210620_001504 -92.7576750575
319 210620_029695 -92.7297467356
320 210620_058783 -92.7651096134
321 210620_087307 -92.7456884331
322 210620_131662 -92.720907463
323 210620_159517 -92.7523466037
324 210620_189288 -92.7470069435
325 210620_233416 -92.7523769548
326 210620_261708 -92.8130916861
327 210620_292102 -92.7569204024
328 210620_320908 -92.7815692433
329 210620_365926 -92.7865288107
330 210620_394589 -92.7304973294
331 210620_422617 -92.7347497
332 210620_467649 -92.7826263343
333 210620_496685 -92.7797603562
334 210620_524230 -92.7645955351
335 210620_552400 -92.7946792605
336 210620_596014 -92.7699581719
337 210620_623091 -92.7755407075
338 210620_666066 -92.7839773257
339 210620_692713 -92.7988874395
340 210620_720169 -92.7750290762
341 210620_762921 -92.7708138011
342 210620_789206 -92.7467598324
343 210620_831925 -92.749807708
344 210620_857987 -92.7292525746
345 210620_885947 -92.8178089053
346 210620_930217 -92.723078859
347 210620_957925 -92.7898208047
348 210620_986926 -92.7550786345
349 210621_031708 -92.7667272772
350 210621_059778 -92.7427427148
351 210621_089344 -92.7283808235
352 210621_132368 -92.6782064566
353 210621_160180 -92.7280191413
354 210621_188092 -92.7897406335
355 210621_233378 -92.7536772689
356 210621_260450 -92.7466455718
357 210621_288485 -92.7519930377
358 210621_331916 -92.7677898096
359 210621_360192 -92.7823313033
360 210621_389436 -92.760587198
361 210621_434276 -92.723425903
362 210621_462661 -92.6907568946
363 210621_492314 -92.7515979327
364 210621_522144 -92.7125223467
365 210621_566612 -92.7672135874
366 210621_594025 -92.7349144253
367 210621_621763 -92.7999544225
368 210621_665909 -92.7310369177
369 210621_693769 -92.7834066538
370 210621_721950 -92.7521063344
371 210621_764791 -92.8009560555
372 210621_792302 -92.8037189209
373 210621_821144 -92.709321874
374 210621_865096 -92.7122555723
